url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-fulfillment-inbound-shipment-maven/blob/d092b227b876add60a61b31191b3b21a6460aebb/pom.xml,1,1
/ChameleonTartu/amazon-mws-fulfillment-inbound-shipment-maven/blob/d092b227b876add60a61b31191b3b21a6460aebb/src/test/java/com/amazonaws/mws/fulfillmentinboundshipment/samples/CreateInboundShipmentPlanAsyncSample.java,1,1
/ChameleonTartu/amazon-mws-fulfillment-inbound-shipment-maven/tree/d092b227b876add60a61b31191b3b21a6460aebb,1,1
