url_path,views_total,views_unique
/ChameleonTartu/gb-demo-bot,12,2
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/bots/GbBot.kt,2,1
/ChameleonTartu/gb-demo-bot/tree/master/src/main,2,1
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot/bots,2,1
/ChameleonTartu/gb-demo-bot/blob/master/README.md,1,1
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/Application.kt,1,1
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/bots/processors/GbProcessor.kt,1,1
/ChameleonTartu/gb-demo-bot/blob/master/src/main/resources/img/thorsten.jpeg,1,1
/ChameleonTartu/gb-demo-bot/edit/master/README.md,1,1
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot,1,1
