url_path,views_total,views_unique
/ChameleonTartu/gb-demo-bot,17,10
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot,12,5
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot/bots,9,5
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/Application.kt,7,3
/ChameleonTartu/gb-demo-bot/blob/master/pom.xml,5,4
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/bots/GbBot.kt,5,4
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/bots/processors/GbProcessor.kt,5,3
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot/bots/processors,5,3
/ChameleonTartu/gb-demo-bot/blob/master/Dockerfile,2,1
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example,1,1
