url_path,views_total,views_unique
/ChameleonTartu/gb-demo-bot,11,8
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot,7,3
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot/bots,6,3
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/bots/processors/GbProcessor.kt,4,3
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot/bots/processors,4,3
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/Application.kt,3,2
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/bots/GbBot.kt,3,2
/ChameleonTartu/gb-demo-bot/blob/master/Dockerfile,2,2
/ChameleonTartu/gb-demo-bot/blob/master/pom.xml,2,2
/ChameleonTartu/gb-demo-bot/blob/master/.gitignore,1,1
