url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-reports-maven/blob/master/.github/workflows/deploy.yml,9,6
/ChameleonTartu/amazon-mws-reports-maven,4,3
/ChameleonTartu/amazon-mws-reports-maven/tree/master/.github/workflows,3,2
/ChameleonTartu/amazon-mws-reports-maven/tree/master/.github,2,2
/ChameleonTartu/amazon-mws-reports-maven/releases,2,1
/ChameleonTartu/amazon-mws-reports-maven/releases/tag/1.5.0-RC1,1,1
/ChameleonTartu/amazon-mws-reports-maven/tags,1,1
