url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-reports-maven,19,1
/ChameleonTartu/amazon-mws-reports-maven/actions,13,1
/ChameleonTartu/amazon-mws-reports-maven/issues,7,1
/ChameleonTartu/amazon-mws-reports-maven/pull/13,7,1
/ChameleonTartu/amazon-mws-reports-maven/pulls,6,1
/ChameleonTartu/amazon-mws-reports-maven/actions/workflows/linux.yml,3,1
/ChameleonTartu/amazon-mws-reports-maven/releases,3,1
/ChameleonTartu/amazon-mws-reports-maven/issues/6,2,2
/ChameleonTartu/amazon-mws-reports-maven/actions/runs/1677921326,2,1
/ChameleonTartu/amazon-mws-reports-maven/releases/new,2,1
